"URL","Institution Name","Index Herbariorum Record","Institution Code","Additional Institution Names","Institutional Discipline","URL for main institutional website","URL for institutional specimen catalog","URL for institutional webservices","Institutional LSID","Cool URI","Status of Institution","Institutional Governance","Institution Type","Description of Institution","Mailing Address 1","Mailing Address 2","Mailing Address 3","City/Town","State/Province","Postal/Zip Code","Country","Physical Address 1","Physical Address 2","Physical Address 3","City/Town","State/Province","Postal/Zip Code","Country","Primary Contact","CITES permit number","Date herbarium was founded","Geographic coverage of herbarium","Taxonomic coverage of herbarium","Number of specimens in herbarium","Incorporated Herbaria","Serials published by Institution"
"http://grbio.org/institution/canadian-food-inspection-agency-genotypingbotany","Canadian Food Inspection Agency / Genotyping/Botany","Yes","CFIA<IH>","CFIA Genotyping/Botany Herbarium","","","","","urn:lsid:biocol.org:col:35317","http://biocol.org/urn:lsid:biocol.org:col:35317","Active","Public, Federal: General","Herbarium","Updated May 2012.  The CFIA Genotyping/Botany herbarium was started in 2007. Multiple native/cultivated species are also collected in order to build a DNA sequence database that can provide barcoding information in the future. Facilities can currently store more than 10000 specimens in optimal conditions. Herbarium is currently in expansion phase.","3851 Fallowfield Rd.","","","Ottawa","Ontario","K2H 8P9","Canada","3851 Fallowfield Rd.","","","Ottawa","Ontario","K2H 8P9","Canada","Head Genotyping-Botany","","2007","Specimens and seeds of alien invasive plants that may affect Canada's ecosystems.","","3200","",""
"http://grbio.org/institution/us-forest-service-northern-research-station","U.S. Forest Service, Northern Research Station","Yes","CFMR<IH>","Herbarium","","http://www.fpl.fs.fed.us/search/mycology_request.php","","","","http://grbio.org/cool/t82i-gc3s","Active","Public, Federal: General","Herbarium","Updated Jul 2012 (web URL). Culture collection of more than 12 000 isolates of wood-decay basidiomycetes.","Center for Forest Mycology Research","One Gifford Pinchot Drive","","Madison","Wisconsin","","USA","","","","MADISON","Wisconsin","53726-2398","USA","Daniel L. Lindner","","1910","Wood-inhabiting hymenomycetes, especially of North America.","","40000","BFDL.",""
"http://grbio.org/institution/clifton-college","Clifton College","Yes","CFN<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:12862","http://biocol.org/urn:lsid:biocol.org:col:12862","Inactive","","Herbarium","CFN transferred to BRISTM.","Biology Department","Clifton College Natural History Society","","Clifton, Avon","England","","United Kingdom","","","","BRISTOL","England","","United Kingdom","","","","","","","",""
"http://grbio.org/institution/universidad-aut%C3%B3noma-de-nuevo-le%C3%B3n-0","Universidad Autónoma de Nuevo León","Yes","CFNL<IH>","Herbario","","","","","urn:lsid:biocol.org:col:14262","http://biocol.org/urn:lsid:biocol.org:col:14262","Active","","Herbarium","","Facultad de Ciencias Forestales","Apartado Postal 41","","67700 Linares","Nuevo León","","Mexico","Carretera Nacional Linares-Cd. Victoria, Km 145 Linares.","","","LINARES","Nuevo León","","Mexico","José G. Marmolejo","","1982","Mexico, especially northeastern part.","","5000","",""
"http://grbio.org/institution/north-coast-regional-botanic-gardens","North Coast Regional Botanic Gardens","Yes","CFSHB<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:13050","http://biocol.org/urn:lsid:biocol.org:col:13050","Active","","Herbarium","","P.O. Box 648","","","Coffs Harbour","New South Wales","","Australia","Hardacre Street.","","","COFFS HARBOUR","New South Wales","2450","Australia","Alexander G. Floyd","","1940","Northeastern New South Wales; voucher specimen repository for forest projects and botanical surveys.","","20000","",""
"http://grbio.org/institution/cambridge-university","Cambridge University","Yes","CGE<IH>","The Herbarium","","http://www.plantsci.cam.ac.uk","","","urn:lsid:biocol.org:col:14489","http://biocol.org/urn:lsid:biocol.org:col:14489","Active","","Herbarium","Updated Jan 2012.","Sainsbury Laboratory","Bateman Street","","Cambridge CB2 1LR","England","","United Kingdom","","","","CAMBRIDGE","England","","United Kingdom","Christine Bartram","","1761","Worldwide, especially rich in historical material.","","1000000","MHL.",""
"http://grbio.org/institution/cambridge-university-botanic-garden","Cambridge University Botanic Garden","Yes","CGG<IH>","Herbarium","","http://www.botanic.cam.ac.uk","","","urn:lsid:biocol.org:col:14876","http://biocol.org/urn:lsid:biocol.org:col:14876","Active","","Herbarium","","Bateman Street, Cory Lodge","","","Cambridge CB2 1JF","England","","United Kingdom","","","","CAMBRIDGE","England","","United Kingdom","Tim  Upson","","1846","Vascular plants, mostly cultivated in Cambridge Botanic Garden, including cultivars.","","15000","",""
"http://grbio.org/institution/universidade-federal-de-mato-grosso-do-sul","Universidade Federal de Mato Grosso do Sul","Yes","CGMS<IH>","Herbário","","","","","urn:lsid:biocol.org:col:15107","http://biocol.org/urn:lsid:biocol.org:col:15107","Active","","Herbarium","Updated May 2012 (contact information for correspondent, specimen total, important collections)","Departamento de Biologia","Laboratório de Botânica","C.P. 549","79070-900 Campo Grande","Mato Grosso do Sul","","Brazil","","","","CAMPO GRANDE","Mato Grosso do Sul","","Brazil","Ángela Lúcia Bagnatori Sartori","","1989","Flora of Mato Grosso do Sul; angiosperms of cerrado.","","37000","",""
"http://grbio.org/institution/el-colegio-de-la-frontera-sur","El Colegio de la Frontera Sur","Yes","CH<IH>","Herbario","","","","","urn:lsid:biocol.org:col:15783","http://biocol.org/urn:lsid:biocol.org:col:15783","Active","","Herbarium","Updated Apr 2007.","Apartado Postal 63","","","29290 San Cristóbal de las Casas","Chiapas","","Mexico","Carretera Panamericana y Periferico Sur s/n","","","SAN CRISTÓBAL DE LAS CASAS","Chiapas","","Mexico","Mario Ishiki","","1985","Vascular plants of Chiapas and southeastern Mexico; economically important plants and ethnobotanical vouchers from Chiapas.","","18152","",""
"http://grbio.org/institution/hebei-agrotechnical-teachers-college","Hebei Agrotechnical Teachers College","Yes","CHA<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:13208","http://biocol.org/urn:lsid:biocol.org:col:13208","Active","","Herbarium","","","","","Changli","Hebei","","China","","","","CHANGLI","Hebei","66600","China","","","1952","Hebei.","","6000","",""
"http://grbio.org/institution/far-east-forestry-research-institute","Far East Forestry Research Institute","Yes","CHAB<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:15223","http://biocol.org/urn:lsid:biocol.org:col:15223","Active","","Herbarium","Updated Mar 2006.","Volochaevskaya Street 71.","","","Khabarovsk 680030","","","Russia","","","","KHABAROVSK","","","Russia","Anatoly A. Nechaev","","1964","Soviet Far East angiosperms and gymnosperms; fungi of trees and shrubs, mainly Aphyllophorales.","","2000","",""
"http://grbio.org/institution/chaffey-college","Chaffey College","Yes","CHAF<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:14947","http://biocol.org/urn:lsid:biocol.org:col:14947","Active","","Herbarium","Updated Feb 1997.","Biology Department","5885 Haven Avenue","","Alta Loma","California","","USA","","","","ALTA LOMA","California","91737-3002","USA","Rose Ann Cobos","","1960","Vascular plants of southern California.","","6000","",""
"http://grbio.org/institution/inta-eea-la-rioja","I.N.T.A., E.E.A. La Rioja","Yes","CHAM<IH>","Herbario","","","","","urn:lsid:biocol.org:col:15016","http://biocol.org/urn:lsid:biocol.org:col:15016","Active","","Herbarium","Updated Aug 2008.","Casilla de Correo 26","","","5380 Chamical","La Rioja","","Argentina","Estación Experimental Agropecuaria (E.E.A.), La Rioja, Instituto Nacional de Tecnología Agropecuaria (I.N.T.A.), Campo Experimental Las Vizcacheras.","","","CHAMICAL","La Rioja","","Argentina","Fernando Noé Biurrun","","1978","La Rioja vascular plants.","","5736","",""
"http://grbio.org/institution/universidad-aut%C3%B3noma-chapingo","Universidad Autónoma Chapingo","Yes","CHAP<IH>","Herbario","","","","","urn:lsid:biocol.org:col:13068","http://biocol.org/urn:lsid:biocol.org:col:13068","Active","","Herbarium","","División de Ciencias Forestales","Apartado Postal 37","","56230 Chapingo","México","","Mexico","Carretera Mexico City-Texcoco Km 38.5.","","","CHAPINGO","México","","Mexico","Enrique  Guízar Nolazco","","1965","Mexico, mainly woody plants, with emphasis on species of economic importance.","","51600","",""
"http://grbio.org/institution/colegio-de-postgraduados","Colegio de Postgraduados","Yes","CHAPA<IH>","Herbario-Hortorio","","","","","urn:lsid:biocol.org:col:15625","http://biocol.org/urn:lsid:biocol.org:col:15625","Active","","Herbarium","Updated May 2010 (address, number of specimens).","Botánica","Apartado Postal 63","","56231 Chapingo","México","","Mexico","","","","CHAPINGO","México","","Mexico","Stephen D. Koch","","1973","Mexico, especially Poaceae, tropical trees, and other economically important groups.","","160000","","Agrociencia."
"http://grbio.org/institution/charleston-museum","Charleston Museum","Yes","CHARL<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:12787","http://biocol.org/urn:lsid:biocol.org:col:12787","Active","","Herbarium","Updated Mar 2011 (phone number, email address). Elliott and other specimens of historical interest not sent on loan, but may be consulted at institution.","360 Meeting Street","","","Charleston","South Carolina","","USA","","","","CHARLESTON","South Carolina","29403","USA","Albert E. Sanders","","1773","South Carolina, especially Charleston area.","","25000","",""
"http://grbio.org/institution/southern-research-station-1","Southern Research Station","Yes","CHAS<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:15294","http://biocol.org/urn:lsid:biocol.org:col:15294","Inactive","Public, Federal: General","Herbarium","Updated Jul 2010.  Tranferred to FMUH.","Center for Forested Wetlands Research","","","Charleston","","","USA","","","","","South Carolina","","","Gerald W. Long","","1951","Mainly trees, forbs, and shrubs of Francis Marion National Forest.","","1000","",""
"http://grbio.org/institution/christchurch-botanic-gardens","Christchurch Botanic Gardens","Yes","CHBG<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:12814","http://biocol.org/urn:lsid:biocol.org:col:12814","Active","","Herbarium","Collections of J. F. and J. B. Armstrong (2607 specimens), mainly from Canterbury Province, transferred to CHR.  Quarantine restrictions apply for herbarium material sent to New Zealand - please contact us before sending any material. Government consent required to export types","P.O. Box 237","","","Christchurch 8015","","","New Zealand","Rolleston Avenue.","","","CHRISTCHURCH","","","New Zealand","Sue  Molloy","","1905","New Zealand.","","8500","",""
"http://grbio.org/institution/soci%C3%A9t%C3%A9-nationale-des-sciences-naturelles-et-math%C3%A9matiques-de-cherbourg","Société Nationale des Sciences Naturelles et Mathématiques de Cherbourg","Yes","CHE<IH>","Herbier","","","","","urn:lsid:biocol.org:col:14074","http://biocol.org/urn:lsid:biocol.org:col:14074","Active","","Herbarium","Society has a library with 80 000 volumes.","21 rue Bonhomme","","","F-50100 Cherbourg","","","France","","","","CHERBOURG","","","France","Robert  Ausset","","1851","France, especially Normandy; all groups.","","200000","","Mémoires de la Société Nationale des Sciences Naturelles et Mathématiques de Cherbourg."
"http://grbio.org/institution/regional-museum-cheb","Regional Museum Cheb","Yes","CHEB<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:12521","http://biocol.org/urn:lsid:biocol.org:col:12521","Active","","Herbarium","","nám. Krále Jirího z Podebrad 493/4","","","350 11 Cheb","","","Czech Republic","","","","CHEB","","","Czech Republic","Jirí  Brabec","","1873","Czech Republic, especially Western Bohemia.","","4100","",""
"http://grbio.org/institution/chelsea-physic-garden","Chelsea Physic Garden","Yes","CHEL<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:12789","http://biocol.org/urn:lsid:biocol.org:col:12789","Active","","Herbarium","Original herbarium specimens of CHEL from the 18th century transferred to BM.","Society of Apothecaries","66 Hospital Road","","London SW3 4HS","England","","United Kingdom","","","","LONDON","England","","United Kingdom","Judi  Stone","","","Chelsea Physic Garden.","","500","",""
"http://grbio.org/institution/cheltenham-college-boys","Cheltenham College for Boys","Yes","CHELB<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:12792","http://biocol.org/urn:lsid:biocol.org:col:12792","Inactive","","Herbarium","CHELB same as CHT, which has been transferred to LIV.","","","","Cheltenham, Gloucestershire","England","","United Kingdom","","","","CHELTENHAM","England","","United Kingdom","","","","","","","",""
"http://grbio.org/institution/escuela-superior-polit%C3%A9cnica-del-chimborazo","Escuela Superior Politécnica del Chimborazo","Yes","CHEP<IH>","Herbario Politécnico","","","","","urn:lsid:biocol.org:col:15129","http://biocol.org/urn:lsid:biocol.org:col:15129","Active","","Herbarium","Updated Mara 2013 (general update).","Facultad de Recursos Naturales","Panamericana Sur Km 1.5","","Riobamba","","","Ecuador","","","","RIOBAMBA","","","Ecuador","Jorge  Caranqui","","2001","Ecuador, especially provinces of Chimborazo and Pastaza; montane forests, páramos","","16000","","Tesis Digitales (http://dspace.espoch.edu.ec."
"http://grbio.org/institution/yu-fedcovich-chernivtsi-state-university","Yu. Fedcovich Chernivtsi State University","Yes","CHER<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:14810","http://biocol.org/urn:lsid:biocol.org:col:14810","Active","","Herbarium","CHER same as CERN. Use CHER.","Botany Department","Fedkovich Street 11","","58022 Chernivtsi","","","Ukraine","","","","CHERNIVTSI","","","Ukraine","Ilya  Chorney","","1918","Ukraine, especially Bukovina region, Carpathian Mountains, North Bessarabia.","","150000","",""
"http://grbio.org/institution/chelmsford-and-essex-museum","Chelmsford and Essex Museum","Yes","CHFD<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:12788","http://biocol.org/urn:lsid:biocol.org:col:12788","Active","","Herbarium","","Chelmsford Borough Council","Oaklands Park, Moulsham Street","","Chelmsford, Essex","England","","United Kingdom","","","","CHELMSFORD","England","","United Kingdom","","","","","","","",""
"http://grbio.org/institution/university-illinois-1","University of Illinois","Yes","CHI<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:14529","http://biocol.org/urn:lsid:biocol.org:col:14529","Inactive","","Herbarium","CHI (26 000 specimens) transferred to F in 1990 (Arecaceae) and 1998.","Biological Sciences Department","840 West Taylor M/C 066","","Chicago","Illinois","","USA","","","","CHICAGO","Illinois","60607-7060","USA","","","","","","","","Illinois Biological Monographs."
"http://grbio.org/institution/national-chiayi-agricultural-college","National Chiayi Agricultural College","Yes","CHIA<IH>","Herbarium","","","","","urn:lsid:biocol.org:col:13710","http://biocol.org/urn:lsid:biocol.org:col:13710","Active","","Herbarium","","Forestry Department","","","Chiayi","","","Taiwan","","","","CHIAYI","","","Taiwan","","","","Taiwan.","","10000","",""
"http://grbio.org/institution/chicago-botanic-garden","Chicago Botanic Garden","Yes","CHIC<IH>","Nancy Poole Rich Herbarium","","http://www.chicago-botanic.org","","","urn:lsid:biocol.org:col:15439","http://biocol.org/urn:lsid:biocol.org:col:15439","Active","","Herbarium","Updated Sep 2012.","Research Department","1000 Lake Cook Road","","Glencoe","Illinois","","USA","","","","CHICAGO","Illinois","60022","USA","Nyree Zerega","","1983","U.S.A., especially midwestern U.S.A. and Chicago region; Asteraceae; fungi; mosses; lichens; horticultural vouchers; China; Russia; Korea.","","10500","",""
